meeting_key,session_key,driver_number,lap_number,date_start,duration_sector_1,duration_sector_2,duration_sector_3,i1_speed,i2_speed,is_pit_out_lap,lap_duration,segments_sector_1,segments_sector_2,segments_sector_3,st_speed
1219,9161,10,3,2023-09-16T13:10:32.142000+00:00,33.591,50.412,40.456,235,219,False,124.459,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2064, 2064, 2064]",288.0
1219,9161,10,4,2023-09-16T13:14:26.451000+00:00,,61.164,61.235,178,254,True,295.003,"[2064, 2064, 2064, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",
1219,9161,10,5,2023-09-16T13:17:31.494000+00:00,27.394,39.003,26.055,309,277,False,92.452,"[2048, 2048, 2048, 2048, 2049, 2048, 2048, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2048, 2048, 2048, 2049]",299.0
1219,9161,10,6,2023-09-16T13:19:03.899000+00:00,44.849,64.773,50.544,145,190,False,160.166,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2064, 2064, 2064]",289.0
1219,9161,10,7,2023-09-16T13:54:31.861000+00:00,,65.953,39.363,278,230,True,2110.771,"[2064, 2064, 2064, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]",
1219,9161,10,8,2023-09-16T13:56:54.874000+00:00,27.206,39.047,26.026,308,277,False,92.279,"[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2051, 2049, 2049, 2049]",299.0
1219,9161,10,9,2023-09-16T13:58:27.123000+00:00,32.682,48.392,39.706,265,242,False,120.78,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2064, 2064, 2064]",292.0
1219,9161,10,10,2023-09-16T14:04:03.570000+00:00,,52.707,51.225,202,271,True,363.02,"[2064, 2064, 2064, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049]",
1219,9161,10,11,2023-09-16T14:06:30.942000+00:00,27.178,39.074,26.022,307,277,False,92.274,"[2049, 2048, 2049, 2049, 2049, 2049, 2048, 2048]","[2048, 2049, 2048, 2048, 2049, 2048, 2049, 2048]","[2051, 2049, 2048, 2048, 2048, 2049, 2049, 2048]",299.0
1219,9161,10,12,2023-09-16T14:08:03.206000+00:00,36.482,53.005,84.748,253,188,False,174.235,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2064, 2064, 2064]",291.0
1219,9161,11,1,2023-09-16T13:00:46.480000+00:00,,50.182,39.979,279,242,True,,"[2064, 2064, 2064, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2051, 2051, 2049, 2049]","[2049, 2049, 2049, 2051, 2051, 2049, 2049, 2049]",
1219,9161,11,2,2023-09-16T13:02:50.885000+00:00,27.256,39.015,26.292,309,278,False,92.563,"[2049, 2051, 2049, 2049, 2049, 2049, 2049, 2049]","[2051, 2051, 2049, 2049, 2051, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049]",300.0
1219,9161,11,3,2023-09-16T13:04:23.461000+00:00,46.143,70.009,49.014,140,158,False,165.166,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",217.0
1219,9161,11,4,2023-09-16T13:07:08.661000+00:00,44.739,59.583,43.187,166,243,False,147.509,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",186.0
1219,9161,11,5,2023-09-16T13:09:36.190000+00:00,27.311,39.041,78.802,310,278,False,145.154,"[2049, 2048, 2049, 2048, 2049, 2049, 2048, 2049]","[2049, 2048, 2048, 2048, 2048, 2049, 2051, 2048]","[2048, 2049, 2048, 2048, 2048, 2064, 2064, 2064]",303.0
1219,9161,11,6,2023-09-16T13:14:21.029000+00:00,,62.498,54.509,205,232,True,312.597,"[2064, 2064, 2064, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",
1219,9161,11,7,2023-09-16T13:17:13.916000+00:00,27.042,38.814,26.243,310,278,False,92.099,"[2048, 2048, 2049, 2049, 2048, 2049, 2049, 2049]","[2051, 2049, 2049, 2049, 2049, 2048, 2048, 2049]","[2048, 2049, 2049, 2049, 2049, 2049, 2048]",299.0
