Track,Global_Corner_ID,driver_number,Entry_Speed,Apex_Speed,Exit_Speed,Speed_Delta,Braking_Pct_Before_Apex,Trail_Braking_Pct,Throttle_App_Pct_After_Apex,Coasting_Pct,Braking_Time_Pct,Average_Throttle,Min_Gear,Corner_Distance_m,Average_Speed
Monza,110,44,285,208,274,77,0.5918424136595393,0.5918424136595393,0.270349278016513,0.0,0.2,74.0,6,4068.5103804694277,240.7
Monza,110,55,285,206,279,79,0.7779084658425056,0.7779084658425056,0.1552161482563465,0.05049327346078639,0.21739130434782608,66.6086956521739,6,4301.661536906675,242.3913043478261
Monza,110,63,263,207,268,56,0.6008511287264029,0.2948383686940886,0.2570926187395327,0.0,0.2,72.8,5,3235.7011241008277,235.8
Monza,110,77,269,198,279,71,0.9343702174298105,0.9343702174298105,0.21674920340299447,0.0,0.23809523809523808,71.80952380952381,6,4223.024119121613,236.85714285714286
Monza,110,81,213,213,279,0,0.0,0.0,0.1814889358005999,0.0,0.0,92.52941176470588,5,2852.289732575139,241.94117647058823
Singapore,201,1,221,139,139,82,0.8070362506524609,0.6451212532365579,1.0,0.0,0.7142857142857143,9.857142857142858,4,883.2010545226085,167.85714285714286
Singapore,201,2,246,133,133,113,0.644046252677949,0.644046252677949,1.0,0.2564111576093512,0.5714285714285714,5.142857142857143,4,832.5421074496069,164.71428571428572
Singapore,201,4,225,145,145,80,0.842978252923383,0.842978252923383,1.0,0.157021747076617,0.75,1.125,3,877.4967074574325,173.875
Singapore,201,10,233,140,140,93,0.5075383326370041,0.5075383326370041,1.0,0.3465337202198074,0.5,4.5,4,942.4389338923061,169.125
Singapore,201,11,307,133,133,174,0.7656179520350016,0.7656179520350016,1.0,0.0,0.6666666666666666,24.333333333333332,3,1229.4874537030257,200.5
Singapore,201,14,287,132,132,155,0.854043333625294,0.854043333625294,1.0,0.0,0.8571428571428571,4.428571428571429,3,1157.2493625572588,179.0
Singapore,201,16,209,140,140,69,0.5797612376734902,0.5797612376734902,1.0,0.1347503815484205,0.625,10.75,4,653.733675333059,166.625
Singapore,201,18,215,130,130,85,0.6200106974969881,0.6200106974969881,1.0,0.0,0.625,7.5,4,834.1174149899034,157.375
Singapore,201,20,251,146,146,105,0.6513734687314684,0.6513734687314684,1.0,0.1800552272064543,0.5714285714285714,11.142857142857142,4,895.9448783768692,179.0
Singapore,201,22,301,123,123,178,0.8957103144069954,0.8957103144069954,1.0,0.04134164646303479,0.7142857142857143,5.857142857142857,2,1664.1040727001869,173.0
Singapore,201,23,305,140,140,165,0.8685623308013576,0.8685623308013576,1.0,0.0,0.7142857142857143,3.2857142857142856,4,1203.1977102726098,184.85714285714286
Singapore,201,24,194,132,132,62,0.7183242003259667,0.7183242003259667,1.0,0.0,0.7142857142857143,9.428571428571429,4,872.008311746327,152.0
Singapore,201,27,295,143,143,152,0.4681692352031829,0.4681692352031829,1.0,0.2830174360620287,0.5,7.625,4,903.6491100132305,178.25
Singapore,201,31,219,138,138,81,0.6257549690525237,0.6257549690525237,1.0,0.2026761895362471,0.7142857142857143,6.714285714285714,4,785.49498593558,161.85714285714286
Singapore,201,40,244,137,137,107,0.575005419548235,0.575005419548235,1.0,0.19776597146195032,0.625,10.875,4,1070.6017738944677,172.375
Singapore,201,44,205,133,133,72,0.8052875338136417,0.8052875338136417,1.0,0.0,0.8333333333333334,6.333333333333333,4,798.1798750709081,158.83333333333334
Singapore,201,55,224,137,138,87,0.6912506695192199,0.47435866472342164,1.0,0.15846840055054756,0.5714285714285714,17.857142857142858,4,774.9220099239885,164.28571428571428
Singapore,201,63,262,135,135,127,0.8780863909307524,0.8780863909307524,1.0,0.0,0.7142857142857143,2.857142857142857,4,1067.7475866401944,170.28571428571428
Singapore,201,77,202,133,133,69,0.6969689171805992,0.6969689171805992,1.0,0.10510165677947438,0.75,6.375,4,768.56516426288,158.5
Singapore,201,81,229,136,136,93,0.7033562629379845,0.7033562629379845,1.0,0.15278821042022125,0.75,3.875,3,1220.4640500046387,169.125
Singapore,202,1,122,85,107,37,0.48957041458428574,0.48957041458428574,1.0,0.3131037457498275,0.2727272727272727,25.272727272727273,3,824.7356626409234,97.72727272727273
Singapore,202,2,105,87,114,18,0.6843538259814717,0.6843538259814717,1.0,0.06659088689682931,0.3,19.7,3,772.1753369705922,98.7
Singapore,202,4,123,87,184,36,0.7172132275090516,0.7172132275090516,0.6184609606367082,0.04475694816594327,0.25,50.1875,2,1371.6793576957562,121.6875
Singapore,202,10,119,90,178,29,0.1300653053591565,0.1300653053591565,0.5634145401609095,0.24018922376248955,0.0625,55.3125,3,1351.9660574125119,121.125
Singapore,202,11,113,83,186,30,0.722776725314376,0.722776725314376,0.4657027509840805,0.057600912253840335,0.1875,55.25,2,1457.5384358546671,120.375
Singapore,202,14,116,86,181,30,0.19400106264701458,0.19400106264701458,0.7160480358069413,0.1660401926211743,0.13333333333333333,49.733333333333334,2,1344.7525111124767,120.6
Singapore,202,16,103,90,90,13,0.18951734369408052,0.18951734369408052,1.0,0.5643758316093574,0.2,8.2,3,230.78550281846424,94.0
Singapore,202,18,126,84,182,42,0.7023436132269618,0.7023436132269618,0.5400419668181085,0.033274417345862194,0.2631578947368421,46.26315789473684,3,1454.086516698346,117.3157894736842
Singapore,202,20,112,85,127,27,0.4722208803704665,0.4722208803704665,1.0,0.19880273445891716,0.15384615384615385,32.69230769230769,2,973.0749435472727,100.38461538461539
Singapore,202,22,115,89,186,26,0.3558635794109825,0.3558635794109825,0.3706721120520814,0.1406143082654577,0.2,56.333333333333336,3,1391.9090424969897,123.0
Singapore,202,23,108,87,184,21,0.4081344747776838,0.4081344747776838,0.533255590711499,0.12537117614802387,0.13333333333333333,51.53333333333333,3,1561.5181643046212,123.93333333333334
Singapore,202,24,107,90,90,17,1.0,1.0,0.0,0.0,0.75,0.75,3,435.94358009825305,97.75
Singapore,202,27,111,88,197,23,0.4618734607909215,0.4618734607909215,0.558060593600011,0.14321345551677295,0.058823529411764705,50.294117647058826,3,1735.2775945410297,121.11764705882354
Singapore,202,31,111,93,195,18,0.21292233212900047,0.21292233212900047,0.5220281802238723,0.20175173139966252,0.058823529411764705,55.88235294117647,3,1478.6571442599115,125.88235294117646
Singapore,202,40,114,89,190,25,0.4711212136291381,0.4711212136291381,0.6114174203253039,0.11207637501809378,0.16666666666666666,52.05555555555556,3,1326.4623658894443,121.27777777777777
Singapore,202,44,118,89,179,29,0.5180429186925206,0.5180429186925206,0.677430367590274,0.09768760017328332,0.13333333333333333,50.53333333333333,3,1387.9374857000914,120.33333333333333
Singapore,202,55,112,87,183,25,0.8374380363132052,0.8374380363132052,0.7076410493428259,0.0,0.26666666666666666,50.93333333333333,3,1346.2178696398091,119.4
Singapore,202,63,109,87,183,22,0.33309325347030827,0.33309325347030827,0.5396462236909628,0.17917917470746253,0.07692307692307693,63.23076923076923,3,1345.487334628267,125.46153846153847
Singapore,202,77,106,92,174,14,0.33564300804426095,0.33564300804426095,0.8147413418563525,0.12342865919895789,0.14285714285714285,48.142857142857146,3,1287.4634663840548,117.64285714285714
Singapore,202,81,122,85,191,37,0.6305993349178182,0.6305993349178182,0.5028887594502183,0.027236772264540434,0.1875,51.0,2,1533.7058570187257,117.9375
Singapore,203,1,251,153,173,98,0.6233413130263677,0.48921588814140404,0.7843731195652348,0.0,0.46153846153846156,47.38461538461539,4,1933.9091325286515,188.07692307692307
Singapore,203,2,254,148,159,106,0.5531149869998079,0.5531149869998079,1.0,0.10152438645283711,0.5,30.5,4,1688.322942667108,183.3
Singapore,203,4,250,164,164,86,0.48835810103469746,0.48835810103469746,1.0,0.10891319118579075,0.3333333333333333,50.0,4,1602.1605500814333,224.0
Singapore,203,10,252,160,176,92,0.6930594258960812,0.6000016441996182,1.0,0.0,0.5384615384615384,37.07692307692308,4,1784.382285948107,187.23076923076923
Singapore,203,11,246,152,192,94,0.40301940798849495,0.40301940798849495,1.0,0.15159066370470856,0.2857142857142857,49.357142857142854,4,2124.00424395904,201.57142857142858
Singapore,203,14,253,156,165,97,0.4918060009993184,0.2997229720765269,1.0,0.111710638611166,0.38461538461538464,39.15384615384615,4,1689.9754894102937,194.53846153846155
Singapore,203,16,255,152,180,103,0.8953310947203309,0.28558629815289666,1.0,0.0,0.46153846153846156,46.30769230769231,4,1637.0751592323732,183.46153846153845
Singapore,203,18,249,148,174,101,0.4331395121461377,0.2916908856758595,0.6432452873370437,0.09825163366507725,0.25,49.083333333333336,4,2095.4735798682495,186.66666666666666
Singapore,203,20,254,151,192,103,0.7303212696818725,0.6003221410844022,0.6017028615928135,0.12845690837100346,0.4166666666666667,41.0,4,1861.695090826354,183.66666666666666
Singapore,203,22,243,155,178,88,0.4488438424965895,0.4488438424965895,0.6977311785723314,0.045339938224001036,0.38461538461538464,47.07692307692308,4,2207.5451237255033,191.84615384615384
Singapore,203,23,196,153,172,43,0.4640909145087076,0.4640909145087076,1.0,0.1435170450276967,0.2222222222222222,39.55555555555556,4,1097.026856996402,165.77777777777777
Singapore,203,24,235,156,177,79,0.6253503611900891,0.6253503611900891,1.0,0.12583467490237796,0.4166666666666667,31.583333333333332,5,1592.8685649611093,177.58333333333334
Singapore,203,27,253,151,180,102,0.7665456854400969,0.6706409375073668,1.0,0.0,0.46153846153846156,46.0,4,1595.1498942052208,188.53846153846155
Singapore,203,31,256,151,179,105,0.7260517342397884,0.7260517342397884,0.7375534438216971,0.0,0.45454545454545453,47.36363636363637,4,1761.799033871011,185.1818181818182
Singapore,203,40,254,152,191,102,0.6258041603570909,0.6258041603570909,0.6432362733152425,0.0,0.3333333333333333,44.333333333333336,4,1951.410449962177,185.75
Singapore,203,44,252,158,180,94,0.41626880681595174,0.2774708795379532,0.8265898201952103,0.08158828296446412,0.2727272727272727,50.81818181818182,4,1606.18398575442,190.1818181818182
Singapore,203,55,255,158,184,97,0.5603016294229182,0.5603016294229182,0.7915161210529982,0.0,0.38461538461538464,45.23076923076923,4,1688.926587561315,186.69230769230768
Singapore,203,63,250,154,183,96,0.44949747700258447,0.44949747700258447,1.0,0.0,0.46153846153846156,46.92307692307692,4,1986.3473208681198,196.07692307692307
Singapore,203,77,251,152,187,99,0.3799618048027134,0.3799618048027134,0.8037670064593748,0.11847552959971171,0.23076923076923078,52.30769230769231,4,2112.803680704614,183.84615384615384
Singapore,203,81,250,151,156,99,0.6008973124709719,0.6008973124709719,1.0,0.0,0.2727272727272727,52.63636363636363,4,2117.1517460809832,183.36363636363637
Singapore,204,2,300,300,303,0,0.0,0.0,0.37233870035736827,0.0,0.0,100.0,8,663.2440087160852,301.3333333333333
Singapore,204,4,298,298,302,0,0.0,0.0,0.36913479625919227,0.0,0.0,100.0,8,578.625294338157,300.0
Singapore,204,10,294,294,299,0,0.0,0.0,0.0,0.0,0.0,100.0,7,607.0696695900187,296.3333333333333
Singapore,204,14,298,298,302,0,0.0,0.0,0.3727852630603685,0.0,0.0,99.33333333333333,8,660.8017851647977,299.3333333333333
Singapore,204,16,301,301,304,0,0.0,0.0,0.35879611522642735,0.0,0.0,100.0,8,600.7279634825122,302.6666666666667
Singapore,204,18,298,298,302,0,0.0,0.0,0.2557334658387101,0.0,0.0,99.0,8,962.3681078140335,300.0
Singapore,204,20,298,298,302,0,0.0,0.0,0.1866316267747612,0.0,0.0,99.0,8,705.100604270389,299.6666666666667
Singapore,204,22,294,294,297,0,0.0,0.0,0.3648930363792182,0.0,0.0,100.0,7,622.456161462412,295.6666666666667
Singapore,204,23,301,301,304,0,0.0,0.0,0.287452719337947,0.0,0.0,100.0,8,635.8750961939246,302.6666666666667
Singapore,204,27,299,299,302,0,0.0,0.0,0.3821360332838957,0.0,0.0,100.0,8,645.3275750301705,300.6666666666667
Singapore,204,31,297,297,299,0,0.0,0.0,0.0,0.0,0.0,100.0,7,444.5835626298575,298.0
Singapore,204,40,293,293,299,0,0.0,0.0,0.0,0.0,0.0,100.0,8,789.832803574851,296.25
Singapore,204,44,299,299,302,0,0.0,0.0,0.17874274616298774,0.0,0.0,100.0,8,829.6672311395923,300.3333333333333
Singapore,204,63,298,298,301,0,0.0,0.0,0.48510550781410705,0.0,0.0,100.0,8,610.8760419109869,299.6666666666667
Singapore,204,77,296,296,300,0,0.0,0.0,0.308954604533602,0.0,0.0,100.0,8,792.3689826424179,298.0
Singapore,204,81,293,293,300,0,0.0,0.0,0.2394851956413618,0.0,0.0,99.0,7,1083.0411398442982,296.5
Singapore,205,1,204,114,119,90,0.7188350766179654,0.7188350766179654,1.0,0.17338318624967478,0.45454545454545453,16.818181818181817,3,1017.4844081871565,137.8181818181818
Singapore,205,2,128,112,134,16,0.0,0.0,1.0,0.254692697517166,0.125,37.5,3,746.8747810581511,121.25
Singapore,205,4,165,117,164,48,0.5368956914799191,0.5368956914799191,0.7805306817590819,0.17305751667017394,0.36363636363636365,35.27272727272727,3,1162.0481472977358,137.72727272727272
Singapore,205,10,183,117,146,66,0.5692960106682403,0.5692960106682403,1.0,0.1595078984578836,0.4166666666666667,23.833333333333332,3,1195.9637765760383,138.58333333333334
Singapore,205,11,183,119,134,64,0.4832729474344836,0.4832729474344836,1.0,0.25619756885543515,0.3,28.4,3,1017.575376800328,135.5
Singapore,205,14,189,120,152,69,0.7634054705275191,0.7634054705275191,1.0,0.0,0.36363636363636365,27.363636363636363,3,1162.6412969679616,138.8181818181818
Singapore,205,16,198,121,132,77,0.6952318590441297,0.6952318590441297,1.0,0.0,0.5555555555555556,26.88888888888889,4,1163.8553292269814,142.0
Singapore,205,18,144,114,150,30,0.4681674726764281,0.4681674726764281,1.0,0.1304817190026081,0.4,30.0,3,935.2795211813561,128.9
Singapore,205,20,195,116,145,79,0.7129574664534352,0.7129574664534352,1.0,0.13830929809274084,0.4,27.5,3,1404.6830358113355,136.5
Singapore,205,22,191,114,122,77,0.5604517355469171,0.5604517355469171,1.0,0.39162799791337377,0.5454545454545454,15.818181818181818,3,863.5963653415902,139.8181818181818
Singapore,205,23,163,113,123,50,0.6417154265035091,0.6417154265035091,1.0,0.21316191104529986,0.45454545454545453,17.636363636363637,3,1021.9251688356054,129.8181818181818
Singapore,205,24,222,113,122,109,0.6348251766834161,0.6348251766834161,1.0,0.08619754536801222,0.5,15.416666666666666,4,1115.7733076706363,140.08333333333334
Singapore,205,27,184,120,132,64,0.7481484380917103,0.7481484380917103,1.0,0.16681945630892236,0.4166666666666667,20.083333333333332,4,1176.048157263991,137.33333333333334
Singapore,205,31,167,116,155,51,0.9326096292552111,0.9326096292552111,0.876148915821799,0.0,0.45454545454545453,31.545454545454547,3,1168.4156518095658,134.0
Singapore,205,40,220,117,126,103,0.6856786429028192,0.6856786429028192,1.0,0.0,0.5454545454545454,25.636363636363637,3,1007.246467638575,143.9090909090909
Singapore,205,44,198,116,125,82,0.6380838899759564,0.6380838899759564,1.0,0.0871790499014443,0.4,17.7,3,999.0003972017267,138.0
Singapore,205,55,197,118,130,79,0.7465300015687942,0.7465300015687942,1.0,0.09925282871779853,0.5454545454545454,19.09090909090909,4,1211.7173140619666,139.54545454545453
Singapore,205,63,168,117,122,51,0.4637646546223141,0.4637646546223141,1.0,0.0782537142987693,0.5,11.875,3,887.6539672231438,134.0
Singapore,205,77,157,118,140,39,0.5005490840764638,0.5005490840764638,1.0,0.2972881587227001,0.36363636363636365,23.454545454545453,4,1004.2558215195579,131.0909090909091
Singapore,205,81,160,111,154,49,0.7035778705513168,0.7035778705513168,0.7819575430194357,0.05614789882296944,0.45454545454545453,33.81818181818182,3,1133.4281716835158,131.0
Singapore,206,1,88,75,80,13,0.0,0.0,1.0,0.48238254457099017,0.14285714285714285,10.714285714285714,3,255.02396949701523,79.71428571428571
Singapore,206,2,111,74,94,37,0.7143663792352475,0.7143663792352475,1.0,0.159915630510397,0.4166666666666667,13.333333333333334,3,596.1123701742789,86.83333333333333
Singapore,206,4,138,77,85,61,0.7385016136120244,0.7385016136120244,1.0,0.05356120243216113,0.5454545454545454,10.090909090909092,2,755.1640925825526,93.9090909090909
Singapore,206,10,115,76,86,39,0.6446072128784354,0.6446072128784354,1.0,0.26408855734275094,0.5,11.7,2,578.225575938294,88.9
Singapore,206,11,143,74,82,69,0.7288308873154766,0.7288308873154766,1.0,0.0,0.5,12.1,2,797.2547679375298,93.4
Singapore,206,14,139,76,89,63,0.5287368457970326,0.5287368457970326,1.0,0.2971195371720809,0.5,9.333333333333334,2,743.8204843088321,95.75
Singapore,206,16,120,76,89,44,0.8093932906122429,0.8093932906122429,1.0,0.09505011397755055,0.5,17.0,3,678.5690125697471,90.1
Singapore,206,18,101,74,74,27,0.18504569840983787,0.18504569840983787,1.0,0.814954301590162,0.16666666666666666,3.3333333333333335,3,373.2331375051094,84.33333333333333
Singapore,206,20,123,75,88,48,0.879789458684285,0.879789458684285,1.0,0.0,0.5,16.25,2,720.9309539257558,88.25
Singapore,206,22,119,75,83,44,0.6336475044657799,0.6336475044657799,1.0,0.19806092208981615,0.4444444444444444,12.444444444444445,3,665.7267239930086,91.88888888888889
Singapore,206,23,119,75,83,44,0.7728787522790936,0.7728787522790936,1.0,0.15523724609161008,0.5,7.9,2,576.5278990342435,89.7
Singapore,206,24,116,77,79,39,0.6875057449713602,0.6875057449713602,1.0,0.22322600119693958,0.5,6.125,4,703.8583030017749,90.25
Singapore,206,27,126,76,79,50,0.7586672512473683,0.7586672512473683,1.0,0.18594904812670743,0.5,9.2,3,595.1375891349201,91.5
Singapore,206,31,136,75,92,61,0.7137910447422166,0.7137910447422166,1.0,0.19856975151894107,0.5454545454545454,12.272727272727273,2,808.7180436442887,94.18181818181819
Singapore,206,40,142,77,85,65,0.6569562493046053,0.6569562493046053,1.0,0.15379402683839388,0.45454545454545453,14.545454545454545,3,747.2705418314,95.63636363636364
Singapore,206,44,133,74,84,59,0.6551242697835434,0.6551242697835434,1.0,0.25157100559477064,0.45454545454545453,6.818181818181818,3,729.8768361980655,90.0909090909091
Singapore,206,55,127,77,89,50,0.8396548337267008,0.8396548337267008,1.0,0.0,0.45454545454545453,19.181818181818183,3,772.190457853548,90.54545454545455
Singapore,206,63,119,76,82,43,0.7179478888675597,0.7179478888675597,1.0,0.15804678366365982,0.5,9.3,3,767.7477807618644,91.8
Singapore,206,77,102,78,88,24,0.5766339284342691,0.5766339284342691,1.0,0.17617708416511732,0.3333333333333333,13.333333333333334,3,517.884178656602,85.44444444444444
Singapore,206,81,137,70,102,67,0.8060734094067257,0.8060734094067257,1.0,0.09366152996081274,0.5384615384615384,18.153846153846153,2,997.2900133109943,95.23076923076923
Singapore,207,1,177,130,146,47,0.5276836675001995,0.5276836675001995,1.0,0.08561150218667549,0.2727272727272727,44.63636363636363,4,1520.6873119167005,150.8181818181818
Singapore,207,2,178,125,161,53,0.6703161913255709,0.5089621038166651,1.0,0.20198813932921367,0.18181818181818182,54.0,4,1418.2915304771507,145.54545454545453
Singapore,207,4,185,128,182,57,0.6225330376438186,0.6225330376438186,0.7628913522474824,0.0,0.5,35.642857142857146,3,1956.1474191008708,155.92857142857142
Singapore,207,10,174,125,154,49,0.5281271569161935,0.5281271569161935,1.0,0.2540145553988227,0.3333333333333333,36.333333333333336,3,1459.7976726489437,151.0
Singapore,207,11,177,124,155,53,0.5205306333309558,0.5205306333309558,0.7692124794557889,0.0902079080213323,0.2857142857142857,48.57142857142857,3,1496.5839094835706,150.35714285714286
Singapore,207,14,190,125,159,65,0.7613194090994815,0.7613194090994815,1.0,0.0,0.3333333333333333,43.5,3,1437.2235889039093,148.08333333333334
Singapore,207,16,191,130,148,61,0.6141144498679506,0.6141144498679506,1.0,0.10196456065187316,0.3333333333333333,38.333333333333336,4,1259.1632812892785,147.08333333333334
Singapore,207,18,173,123,142,50,0.7313461711581691,0.5877864061234167,1.0,0.060751806929294855,0.42857142857142855,34.92857142857143,3,1372.5460209402156,145.14285714285714
Singapore,207,20,187,130,150,57,0.818055658456802,0.818055658456802,1.0,0.06096460159838303,0.5,32.42857142857143,4,1310.6982233770764,148.5
Singapore,207,22,189,128,168,61,0.7820401172003091,0.7820401172003091,1.0,0.0754165652419399,0.45454545454545453,33.63636363636363,4,1691.636672410923,151.63636363636363
Singapore,207,23,178,121,148,57,0.5763689811264933,0.41655060526362314,1.0,0.16397110843078752,0.46153846153846156,36.38461538461539,4,1751.7527253837486,147.07692307692307
Singapore,207,24,189,126,158,63,0.6154756857123754,0.6154756857123754,1.0,0.06585539774372826,0.38461538461538464,38.23076923076923,4,1473.6283431426848,146.3846153846154
Singapore,207,27,187,126,167,61,0.5783772151395765,0.3716239654785618,1.0,0.12720557208276229,0.3076923076923077,44.30769230769231,4,1500.3926813103392,150.07692307692307
Singapore,207,31,187,128,154,59,0.5056799196244074,0.5056799196244074,1.0,0.08632246791116224,0.2727272727272727,46.54545454545455,4,1584.8892990605195,150.36363636363637
Singapore,207,40,182,129,155,53,0.6830602502179478,0.6830602502179478,1.0,0.1412136261433379,0.35714285714285715,39.142857142857146,4,1484.4126328845925,151.21428571428572
Singapore,207,44,188,123,169,65,0.7346899063339734,0.5090031999549633,1.0,0.04419703040166852,0.4,45.86666666666667,3,1571.6490297191256,149.93333333333334
Singapore,207,55,180,133,156,47,0.5881953352305086,0.4159985018557852,1.0,0.07210969851208007,0.3333333333333333,43.25,4,1582.8698072828722,152.33333333333334
Singapore,207,63,185,131,167,54,0.6723058157362828,0.6723058157362828,0.7076141651394905,0.0,0.4,41.13333333333333,4,1461.1767835218252,152.46666666666667
Singapore,207,77,172,128,146,44,0.4433894062483965,0.4433894062483965,1.0,0.1270150067029082,0.3076923076923077,40.61538461538461,4,1717.1037538638984,147.15384615384616
Singapore,207,81,177,127,145,50,0.45879754811729945,0.45879754811729945,1.0,0.0678116730480532,0.38461538461538464,38.0,3,1470.6114205573483,147.6153846153846
Singapore,208,1,203,138,162,65,0.9123702795752957,0.9123702795752957,1.0,0.0,0.4,39.3,4,1254.2356234826746,160.1
Singapore,208,4,240,138,168,102,0.5775230863340499,0.5775230863340499,1.0,0.18525733027064492,0.25,33.166666666666664,3,1553.8215014837833,161.16666666666666
Singapore,208,10,150,145,157,5,0.0,0.0,1.0,0.12363937731752808,0.0,48.0,4,784.9148286703214,149.71428571428572
Singapore,208,11,200,139,166,61,0.6330712108925932,0.6330712108925932,1.0,0.11033496009455261,0.36363636363636365,36.72727272727273,4,1609.5439573682918,156.8181818181818
Singapore,208,14,196,135,163,61,0.7650817418076813,0.3369993329436356,1.0,0.0,0.3333333333333333,37.833333333333336,4,1368.828965517693,153.16666666666666
Singapore,208,16,201,140,161,61,0.6682059254163512,0.6682059254163512,1.0,0.0,0.4166666666666667,36.25,4,1439.4276530714997,158.25
Singapore,208,18,180,127,169,53,0.5959579444211596,0.5959579444211596,0.8410918076299599,0.07639684849213461,0.3076923076923077,43.53846153846154,4,1295.931080016001,148.92307692307693
Singapore,208,20,209,140,170,69,0.5685365136764774,0.5685365136764774,1.0,0.23832703375008182,0.3076923076923077,35.69230769230769,4,1320.2136131027607,159.15384615384616
Singapore,208,22,215,145,145,70,0.47773492718587396,0.47773492718587396,0.0,0.522265072814126,0.6,1.0,4,880.6289304275112,173.2
Singapore,208,23,200,135,170,65,0.862966842187983,0.862966842187983,1.0,0.07677208981719377,0.4166666666666667,29.833333333333332,4,1295.5037997542727,155.5
Singapore,208,24,177,135,171,42,0.5935854921400099,0.5935854921400099,1.0,0.0,0.36363636363636365,38.27272727272727,4,1188.4324776132041,149.9090909090909
Singapore,208,27,267,139,142,128,0.5140652602855339,0.5140652602855339,1.0,0.19276824460760028,0.2222222222222222,27.555555555555557,4,1420.173307354476,161.22222222222223
Singapore,208,31,184,146,165,38,0.35398716525454144,0.35398716525454144,1.0,0.1669676068830519,0.18181818181818182,31.0,4,1285.7095453306902,157.1818181818182
Singapore,208,40,199,139,142,60,0.7593547520878271,0.7593547520878271,0.0,0.06947886880497034,0.5,21.125,4,719.6432650674234,158.125
Singapore,208,44,236,143,158,93,0.7853049404076229,0.48272065651707247,1.0,0.10504852003655105,0.45454545454545453,24.181818181818183,4,1284.8736139945092,164.63636363636363
Singapore,208,55,255,137,166,118,0.9164720938497973,0.9164720938497973,1.0,0.0,0.4166666666666667,34.583333333333336,4,1548.1679130763525,161.0
Singapore,208,63,198,146,173,52,0.5922416269877117,0.5922416269877117,1.0,0.0,0.3333333333333333,40.333333333333336,4,1318.9098227227068,163.08333333333334
Singapore,208,77,211,133,168,78,0.7524694702683907,0.7524694702683907,1.0,0.12619820810002738,0.3076923076923077,38.30769230769231,4,1528.018360208967,152.07692307692307
Singapore,208,81,213,135,169,78,0.7260980599178116,0.7260980599178116,0.8846454268237651,0.08257107902668907,0.3333333333333333,40.333333333333336,3,1344.3509001163688,155.41666666666666
Singapore,209,1,129,111,111,18,0.24774833576123162,0.24774833576123162,1.0,0.0,0.2,17.2,3,424.3402563398712,116.0
Singapore,209,2,113,106,109,7,0.6162094905977924,0.6162094905977924,1.0,0.2830191500131151,0.25,14.0,3,303.5375040016804,108.75
Singapore,209,4,124,111,113,13,0.3798609944046734,0.3798609944046734,1.0,0.1749460129866034,0.4,12.2,3,455.278915176299,117.4
Singapore,209,11,130,107,107,23,0.794042826143441,0.794042826143441,1.0,0.0,0.6,12.2,3,529.7705059692788,115.6
Singapore,209,14,120,112,115,8,0.594746280654813,0.594746280654813,1.0,0.0,0.25,25.25,3,439.0618962937205,115.0
Singapore,209,16,140,113,113,27,0.571553714655653,0.571553714655653,1.0,0.0,0.6,19.6,3,445.28330507470844,122.0
Singapore,209,18,125,106,108,19,0.2069817134533662,0.2069817134533662,1.0,0.43834531870437,0.2,10.4,3,365.557558151895,112.0
Singapore,209,20,127,109,113,18,0.521230051597712,0.521230051597712,1.0,0.0,0.5,17.75,3,385.1751187535766,116.75
Singapore,209,22,124,111,111,13,0.5911614162364975,0.5911614162364975,1.0,0.0,0.6666666666666666,4.666666666666667,3,352.76037229887913,117.0
Singapore,209,23,125,109,109,16,0.30624083293916204,0.30624083293916204,1.0,0.45895208884060323,0.4,2.8,3,292.24908540801164,116.2
Singapore,209,24,128,109,113,19,0.46472289023136965,0.46472289023136965,1.0,0.0,0.4,18.6,3,504.6294816370386,115.6
Singapore,209,27,121,110,111,11,0.3287473189979309,0.3287473189979309,1.0,0.0,0.4,14.6,3,347.1042647256819,113.6
Singapore,209,31,117,104,104,13,0.5381276000506969,0.5381276000506969,0.0,0.0,0.4,13.4,3,399.65309048717916,109.2
Singapore,209,40,127,107,107,20,0.5843006301538098,0.5843006301538098,1.0,0.16083843330399036,0.6,10.2,3,364.9259766935355,117.0
Singapore,209,44,119,108,110,11,0.7742349267676994,0.7742349267676994,1.0,0.06203207001472254,0.25,15.0,3,599.9410969684574,112.5
Singapore,209,55,123,111,111,12,0.6620463983137168,0.6620463983137168,1.0,0.0,0.5,12.75,3,318.6925530761743,115.75
Singapore,209,63,124,111,114,13,0.6994508063395289,0.6994508063395289,1.0,0.1297752197785003,0.4,19.2,3,524.7189814909038,116.2
Singapore,209,77,123,104,104,19,0.46871502040995855,0.46871502040995855,1.0,0.21620758111311186,0.4,12.0,3,385.5307177831601,110.2
Singapore,209,81,116,108,111,8,0.0,0.0,1.0,0.629830449145946,0.0,25.25,3,362.70765536868987,111.25
Singapore,210,1,158,158,181,0,0.0,0.0,0.3543273280643825,0.0,0.0,93.5,3,551.3290980948593,171.0
Singapore,210,2,164,164,172,0,0.0,0.0,1.0,0.0,0.0,67.33333333333333,4,465.3648972193306,168.0
Singapore,210,4,165,165,174,0,0.0,0.0,1.0,0.0,0.0,77.75,3,237.2805379586914,168.25
Singapore,210,10,158,158,173,0,0.0,0.0,0.2028078077735928,0.0,0.0,89.25,3,419.92735659004506,166.75
