Track,Driver_Number,Corner_ID,Apex_Speed,Exit_Speed,Speed_Delta,Corner_Distance_m,Max_Curvature,Braking_Dist_To_Apex_m,Trail_Braking_Pct,Throttle_App_From_Apex_m,Coasting_Pct,Average_Throttle,Minimum_Gear
Spa,2,14,317,318,3,1363.1385047269432,0.12857669311913922,0.0,0.0,0.0,0.0,100.0,8
Spa,2,15,53,74,60,1243.6028919531527,0.3003454350207707,0.0,28.000000000000004,0.0,28.000000000000004,7.32,2
Spa,3,1,61,75,54,748.6711924151227,0.2630062116582352,0.0,50.0,0.0,25.0,7.4375,3
Spa,3,2,289,293,15,3127.003930440631,0.6269209955991907,0.0,0.0,0.0,0.0,94.3125,7
Spa,3,3,300,305,0,1116.3018537911285,0.9811442402072162,0.0,0.0,0.0,0.0,100.0,7
Spa,3,4,115,115,105,1235.3586217307638,0.8830671381899337,167.02286350218856,76.92307692307693,0.0,7.6923076923076925,5.6923076923076925,4
Spa,3,5,120,132,0,768.7604786362499,1.403457072380364,0.0,0.0,0.0,0.0,39.0,4
Spa,3,6,148,169,14,1044.1388905231397,0.18306173946863147,0.0,0.0,0.0,33.33333333333333,42.44444444444444,4
Spa,3,7,92,144,71,1855.560528567261,0.2642558557639776,0.0,40.909090909090914,0.0,18.181818181818183,24.045454545454547,3
Spa,3,8,141,151,45,1145.372616580502,0.17648628931289434,0.0,33.33333333333333,0.0,33.33333333333333,18.916666666666668,4
Spa,3,9,216,274,18,3801.351966283488,0.19106082823083415,0.0,9.090909090909092,0.0,0.0,77.18181818181819,6
Spa,3,10,135,143,61,1430.8775471823392,0.17711714900503295,0.0,28.57142857142857,0.0,42.857142857142854,15.071428571428571,4
Spa,3,11,148,166,4,1434.6593689010479,0.16155449970862912,0.0,0.0,0.0,0.0,51.916666666666664,4
Spa,3,12,122,123,43,972.7434831457067,0.1913377096653448,0.0,50.0,61.18823416311352,25.0,7.916666666666667,4
Spa,3,13,188,261,0,2547.418500458065,2.3419908999683328,0.0,0.0,0.0,0.0,93.8,4
Spa,3,14,309,310,0,810.8261639908451,0.8109028358759434,0.0,0.0,0.0,0.0,100.0,8
Spa,3,15,310,310,5,1838.1383428710615,0.13421111250223328,0.0,0.0,0.0,0.0,100.0,8
Spa,3,16,57,58,57,558.8322273835511,0.20376581465219473,172.2056094880827,58.333333333333336,0.0,16.666666666666664,3.9166666666666665,2
Spa,3,17,59,75,9,536.809400135433,0.30707227786144137,0.0,0.0,0.0,15.384615384615385,19.076923076923077,2
Spa,4,1,71,79,59,781.7005124511152,0.31178036607951265,0.0,46.15384615384615,0.0,23.076923076923077,6.923076923076923,2
Spa,4,2,296,298,9,2770.297154135287,0.18538459003580948,0.0,0.0,0.0,0.0,99.07142857142857,8
Spa,4,3,137,137,72,965.8828773742862,0.20105000993464373,0.0,66.66666666666666,0.0,11.11111111111111,5.777777777777778,4
Spa,4,4,140,163,0,755.3707058959844,0.1676164417479823,0.0,0.0,0.0,0.0,54.666666666666664,4
Spa,4,5,178,220,0,1442.6613245448425,0.2081230402979991,0.0,0.0,0.0,0.0,81.0,4
Spa,4,6,118,158,66,1650.4327532638963,0.24979741482041184,0.0,40.0,0.0,10.0,29.4,3
Spa,4,7,180,192,25,1172.5024356033282,0.2185381813402656,0.0,10.0,0.0,10.0,43.5,4
Spa,4,8,283,292,15,3886.3290685473767,0.19627216772485734,0.0,0.0,0.0,0.0,92.85,7
Spa,4,9,179,216,93,3058.1650738446187,0.2709857220024885,0.0,26.08695652173913,0.0,0.0,47.30434782608695,5
Spa,4,10,157,166,82,1137.911013932462,2.282356370891111,0.0,20.0,0.0,40.0,30.4,4
Spa,4,11,220,265,0,2257.446146014823,0.16484088965333066,0.0,0.0,0.0,0.0,99.6923076923077,5
Spa,4,12,307,307,0,987.4469930866471,0.08463848846397776,0.0,0.0,0.0,0.0,99.0,8
Spa,4,13,304,304,5,1479.6311226164617,0.1513219712489513,0.0,0.0,0.0,0.0,99.0,8
Spa,4,14,71,81,79,1341.3144756873226,0.348058863303329,0.0,33.33333333333333,0.0,23.809523809523807,12.095238095238095,2
Spa,10,1,68,73,59,788.9429552224287,0.3070554825981364,0.0,46.15384615384615,61.27366125578283,38.46153846153847,3.1538461538461537,3
Spa,10,2,301,306,13,3067.880207368564,0.19487966665815126,0.0,0.0,0.0,0.0,96.92857142857143,8
Spa,10,3,129,129,45,623.7119109250743,2.1363994186683124,136.21306838919554,62.5,0.0,37.5,0.375,4
Spa,10,4,125,195,0,2337.268284494374,2.350730063707857,0.0,0.0,0.0,5.555555555555555,60.55555555555556,4
Spa,10,5,106,146,67,2041.3353329834717,0.2135157955671536,0.0,23.809523809523807,0.0,19.047619047619047,21.238095238095237,3
Spa,10,6,151,159,34,1184.235149766766,0.2056187645869637,0.0,40.0,0.0,10.0,21.3,4
Spa,10,7,243,286,45,3739.291142794711,0.1672535862180624,0.0,19.047619047619047,0.0,4.761904761904762,70.52380952380952,6
Spa,10,8,155,205,66,3220.5325491269905,0.222220221460105,0.0,18.51851851851852,0.0,3.7037037037037033,43.0,4
Spa,10,9,150,160,55,1255.2989518370377,0.17652918399421047,0.0,33.33333333333333,0.0,16.666666666666664,27.5,4
Spa,10,10,206,285,0,3351.4032604916356,0.9881351451687593,0.0,0.0,0.0,0.0,97.94444444444444,5
Spa,10,11,318,320,0,938.545159250265,0.08954608338325587,0.0,0.0,0.0,0.0,100.0,8
Spa,10,12,320,320,3,1846.0565124298082,0.1627890306188693,0.0,0.0,0.0,0.0,100.0,8
Spa,10,13,61,87,61,1277.9993731224677,0.2941511818652178,0.0,16.666666666666664,0.0,45.83333333333333,13.125,2
Spa,11,1,70,74,71,717.1644727407233,1.9513027039072615,0.0,57.14285714285714,0.0,7.142857142857142,8.714285714285714,2
Spa,11,2,301,301,9,3042.646528035373,0.22822880409403112,0.0,0.0,0.0,0.0,100.0,8
Spa,11,3,146,146,61,897.175098986274,0.20073204837760805,0.0,50.0,0.0,0.0,9.0,4
Spa,11,4,145,154,0,724.7333591255338,0.19617290930109266,0.0,0.0,0.0,0.0,47.75,4
Spa,11,5,166,221,0,1545.7915812572428,0.184065759171255,0.0,0.0,0.0,0.0,79.0909090909091,4
Spa,11,6,117,153,73,1871.925806121686,0.2781962218434675,0.0,36.84210526315789,0.0,0.0,27.36842105263158,3
Spa,11,7,184,199,30,1143.450922981221,0.6747409422235526,0.0,30.0,0.0,0.0,50.0,5
Spa,11,8,275,291,28,3867.7047736067107,0.19536429495986773,0.0,5.0,0.0,0.0,86.6,8
Spa,11,9,167,215,101,3095.1388601893705,0.22995037638748483,0.0,27.27272727272727,0.0,0.0,51.04545454545455,4
Spa,11,10,151,185,47,1318.8001567024621,0.280028812569159,0.0,30.0,0.0,0.0,39.6,4
Spa,11,11,216,267,0,2258.79725691388,2.3661741987909974,0.0,0.0,0.0,0.0,100.0,5
Spa,11,12,292,303,0,1712.4345298278495,0.3605358880028553,0.0,0.0,0.0,0.0,100.0,7
Spa,11,13,313,313,0,1069.27574088455,0.0902039683546525,0.0,0.0,0.0,0.0,100.0,8
Spa,11,14,311,311,4,1347.550857361035,0.13375662126551235,0.0,0.0,0.0,0.0,100.0,8
Spa,11,15,314,317,0,1329.962649025816,1.9217859990848056,0.0,0.0,0.0,0.0,100.0,8
Spa,11,16,69,101,46,1237.5872439845407,0.4125058895407737,154.4420359205542,23.809523809523807,0.0,19.047619047619047,18.714285714285715,2
Spa,14,1,69,79,81,757.5117908423908,0.2665533527293346,0.0,35.714285714285715,0.0,28.57142857142857,8.214285714285714,2
Spa,14,2,300,302,7,3253.1306579547127,0.25516207404622554,0.0,0.0,0.0,0.0,99.78571428571429,8
Spa,14,3,136,155,59,1690.0637845992314,0.21387458736693443,0.0,37.5,0.0,0.0,24.5,4
Spa,14,4,194,222,4,1448.377107391363,0.19352790103429007,0.0,0.0,0.0,0.0,68.3,4
Spa,14,5,114,171,109,1861.5724786702267,0.23536319500791536,0.0,42.10526315789473,0.0,5.263157894736842,28.263157894736842,3
Spa,14,6,173,196,36,1103.458425655237,0.204680842152817,0.0,54.54545454545454,0.0,0.0,31.90909090909091,5
Spa,14,7,272,296,33,4076.7399780895867,0.19662825092284542,0.0,0.0,0.0,14.285714285714285,79.0,7
Spa,14,8,162,209,95,2918.450427929085,2.2697959408338977,0.0,29.166666666666668,0.0,0.0,42.666666666666664,4
Spa,14,9,148,182,93,1482.3417592048208,0.20492963069068093,192.0744478700799,46.15384615384615,0.0,0.0,29.76923076923077,4
Spa,14,10,227,272,0,2167.6299904584157,2.301703033951614,0.0,0.0,0.0,0.0,99.25,6
Spa,14,12,309,309,6,1505.0160550497458,0.17944553596690072,0.0,0.0,0.0,0.0,99.5,8
Spa,14,13,67,90,45,1124.7537552609574,1.460139105621001,0.0,28.57142857142857,0.0,19.047619047619047,11.666666666666666,2
Spa,16,1,68,73,92,677.8329919050407,1.9004207342156394,0.0,58.333333333333336,0.0,16.666666666666664,7.416666666666667,2
Spa,16,2,301,302,8,2848.3294573925905,0.21537250087779897,0.0,0.0,0.0,0.0,99.06666666666666,8
Spa,16,3,141,156,87,1902.6341391937458,0.18164484202676512,0.0,27.77777777777778,0.0,0.0,35.333333333333336,4
Spa,16,4,195,216,0,1321.2491266901416,0.1789206057905871,0.0,0.0,0.0,0.0,77.1,5
Spa,16,5,120,169,127,2198.576047585382,0.2873111195354623,0.0,31.57894736842105,0.0,0.0,34.526315789473685,3
Spa,16,6,177,200,24,1251.6918594298477,0.6405856651585092,195.4891301325988,30.0,0.0,0.0,54.7,5
Spa,16,7,274,295,26,4351.231573521727,0.21836047324514607,0.0,14.285714285714285,0.0,0.0,88.47619047619048,7
Spa,16,8,173,220,92,3086.8874530662506,0.26731046792282265,0.0,25.0,0.0,0.0,54.416666666666664,5
Spa,16,9,159,186,74,1486.3695109992768,0.28097478013914046,0.0,33.33333333333333,0.0,0.0,43.416666666666664,4
Spa,16,10,227,266,0,1972.5128592511028,0.16243250029731848,0.0,0.0,0.0,0.0,100.0,6
Spa,16,13,311,311,4,1299.0704472508369,0.14246037492810681,0.0,0.0,0.0,0.0,99.0,8
Spa,16,14,67,81,61,1123.3482217416604,0.2803372783538731,157.9928970221954,34.78260869565217,0.0,13.043478260869565,18.391304347826086,2
Spa,18,1,67,76,91,880.365482139463,0.2940013017737838,0.0,57.14285714285714,0.0,14.285714285714285,5.857142857142857,2
Spa,18,2,298,301,8,3089.05965558143,0.2122052065550074,0.0,0.0,0.0,0.0,99.42857142857143,8
Spa,18,3,139,139,80,824.6710468399833,2.19362091438188,0.0,66.66666666666666,0.0,0.0,7.333333333333333,4
Spa,18,4,139,168,2,954.5339348626876,0.1578794127032691,175.20146845071577,20.0,0.0,0.0,49.3,4
Spa,18,5,184,211,2,1170.1822608792136,1.3177206746302943,130.38404810405336,20.0,0.0,0.0,70.9,4
Spa,18,6,111,165,87,1960.7189642487137,0.24748058261876227,0.0,36.36363636363637,0.0,13.636363636363635,27.318181818181817,3
Spa,18,7,181,190,26,1204.6164204474808,0.20445675717242107,0.0,30.0,0.0,0.0,36.5,5
Spa,18,8,267,290,32,4102.586050501603,0.2331755079720763,0.0,21.052631578947366,0.0,0.0,92.21052631578948,7
Spa,18,9,169,214,103,3152.3243637456035,0.19465855046537972,0.0,24.0,0.0,4.0,50.36,5
Spa,18,10,152,173,71,1352.6037947782243,2.2386828447608997,0.0,36.36363636363637,0.0,9.090909090909092,30.90909090909091,4
Spa,18,11,231,266,0,1978.682186743259,0.1410661184470181,0.0,0.0,0.0,0.0,99.08333333333333,6
Spa,18,12,310,310,0,1184.8698940646718,0.7461659676254947,0.0,0.0,0.0,0.0,99.5,8
Spa,18,13,308,308,4,1208.4763661584439,0.12186045206268836,0.0,0.0,0.0,0.0,99.42857142857143,8
Spa,18,14,68,83,63,1254.16874276218,0.3314106118327772,0.0,26.08695652173913,0.0,30.434782608695656,10.478260869565217,2
Spa,31,1,59,73,112,1012.4880400170578,0.2881972772216531,191.92381306411198,50.0,0.0,14.285714285714285,9.928571428571429,2
Spa,31,2,300,303,9,2745.9574027309354,0.6109597731293952,0.0,0.0,0.0,0.0,100.0,8
Spa,31,3,128,137,50,1819.733006867049,0.1771921292297597,0.0,27.77777777777778,0.0,5.555555555555555,19.444444444444443,4
Spa,31,4,160,193,6,1205.5491099700012,0.1456603395062308,0.0,18.181818181818183,0.0,0.0,61.36363636363637,4
Spa,31,5,93,136,90,1812.161693940252,0.24517017622182036,88.11923740024213,36.36363636363637,0.0,18.181818181818183,24.5,3
Spa,31,6,152,163,41,1290.5785004975005,0.2939356940712616,0.0,33.33333333333333,0.0,11.11111111111111,25.666666666666668,4
Spa,31,7,242,282,39,3754.6433707056494,0.26262270182014635,0.0,15.0,0.0,0.0,78.25,6
Spa,31,8,136,173,87,2796.5101332716877,2.257800805136142,0.0,36.0,0.0,4.0,31.28,4
Spa,31,9,132,167,28,1079.529052387239,0.20607743976934922,101.51354589412949,46.15384615384615,0.0,0.0,36.07692307692308,4
Spa,31,10,212,260,0,2624.593986307249,0.16882569768891664,0.0,0.0,0.0,0.0,90.35714285714286,5
Spa,31,12,311,311,2,1998.1328103222477,0.7466135804620847,0.0,0.0,0.0,0.0,100.0,8
Spa,31,13,57,71,36,1076.5739855594875,0.39725160830492623,0.0,19.047619047619047,0.0,28.57142857142857,12.238095238095237,2
Spa,44,1,72,78,97,873.2728540172161,0.37836604859361506,0.0,46.15384615384615,0.0,15.384615384615385,5.153846153846154,3
Spa,44,2,304,306,10,2871.234485836807,0.2040977465908203,0.0,0.0,0.0,0.0,100.0,8
Spa,44,3,137,168,56,1841.7244436524088,0.20546943646881444,157.00318468107434,41.17647058823529,0.0,0.0,34.23529411764706,4
Spa,44,4,190,216,3,1194.8195963752805,1.4275065154311095,0.0,0.0,0.0,0.0,79.8,5
Spa,44,5,121,162,102,1864.56271243636,0.2726033060576467,0.0,23.809523809523807,0.0,4.761904761904762,32.57142857142857,3
Spa,44,6,184,203,22,1564.2067083166476,0.2194213867943975,152.50573759698455,36.36363636363637,0.0,0.0,64.72727272727273,5
Spa,44,7,265,292,36,3989.723962516604,2.1293956421384586,0.0,13.636363636363635,0.0,0.0,86.81818181818181,7
Spa,44,8,167,215,96,2909.4031241257544,2.073415020438699,0.0,33.33333333333333,0.0,0.0,52.76190476190476,5
Spa,44,9,153,167,58,1179.4290816015055,0.23714914276914278,75.58438992279116,45.45454545454545,0.0,0.0,37.72727272727273,4
Spa,44,10,217,273,0,2575.9277798483454,0.23079691490126364,0.0,0.0,0.0,0.0,100.0,5
Spa,44,11,316,316,0,1804.5543605384519,0.5327375837184201,0.0,0.0,0.0,0.0,100.0,8
Spa,44,12,314,314,4,1161.352217751708,0.12027721548545511,0.0,0.0,0.0,0.0,100.0,8
Spa,44,13,67,91,93,1411.8899991556536,0.8153025750872137,148.69316798598447,38.095238095238095,0.0,9.523809523809524,13.619047619047619,2
Spa,55,1,66,81,117,1020.5854276270265,0.2485242957496513,190.78560596700027,57.14285714285714,0.0,0.0,12.928571428571429,2
Spa,55,2,301,304,8,2778.6912989637985,1.201462669121271,0.0,0.0,0.0,0.0,99.42857142857143,8
Spa,55,3,137,221,80,3613.637960340726,0.20971063848139915,0.0,29.629629629629626,0.0,0.0,54.629629629629626,4
Spa,55,4,106,168,103,1877.38538045295,0.2585839387300606,66.0,59.09090909090909,0.0,0.0,30.545454545454547,4
Spa,55,5,174,185,39,1337.3123645153646,0.25784357315188033,138.35100288758258,50.0,0.0,0.0,45.875,5
Spa,55,6,275,294,23,3871.3669996623503,0.22928256786802148,0.0,10.0,0.0,0.0,86.5,7
Spa,55,7,175,212,79,2952.8471202897927,2.291876547641021,0.0,33.33333333333333,0.0,0.0,51.166666666666664,5
Spa,55,8,157,174,65,1259.711295894478,0.20301082209769028,0.0,33.33333333333333,0.0,8.333333333333332,30.75,4
Spa,55,9,219,270,0,2353.8556655894718,2.4006616453966183,0.0,0.0,0.0,0.0,100.0,5
Spa,55,10,314,314,0,751.9882663223325,0.07271943444821194,0.0,0.0,0.0,0.0,99.2,8
Spa,55,11,311,311,5,1253.2927787192311,0.1070313461055239,0.0,0.0,0.0,0.0,99.0,8
Spa,55,12,68,91,59,1287.9943966961582,0.40873699077420617,148.38463532320748,33.33333333333333,0.0,0.0,23.095238095238095,2
Spa,63,1,67,72,88,770.8889192436623,0.3439490388481542,0.0,61.53846153846154,0.0,23.076923076923077,3.4615384615384617,4
Spa,63,2,299,300,9,2828.041903659665,0.14656420990828428,0.0,0.0,0.0,0.0,100.0,8
Spa,63,3,133,212,85,3332.333244483223,0.18516140127877312,0.0,20.0,0.0,3.3333333333333335,50.2,4
Spa,63,4,112,173,112,2050.465318068611,0.2809965122161797,0.0,38.095238095238095,0.0,19.047619047619047,29.666666666666668,3
Spa,63,5,178,192,32,990.6552143551307,1.749589381597818,0.0,30.0,0.0,0.0,47.0,4
Spa,63,6,266,292,28,4025.3960181280927,0.22552524572522925,0.0,0.0,0.0,0.0,85.26315789473684,7
Spa,63,7,162,216,99,3211.294477730429,0.20735455317704243,0.0,52.17391304347826,0.0,0.0,54.21739130434783,5
Spa,63,8,155,162,92,1182.990164092822,0.30632061276751754,0.0,10.0,0.0,0.0,29.3,4
Spa,63,9,225,273,0,2466.7194884762357,2.3088365614218014,0.0,0.0,0.0,0.0,100.0,6
Spa,63,10,312,312,0,1113.6434878529253,0.12248757552411793,0.0,0.0,0.0,0.0,100.0,8
Spa,63,11,310,310,3,2404.7634140315276,0.6511131237444341,0.0,0.0,0.0,0.0,100.0,8
Spa,63,12,66,86,74,1344.467865235405,0.3639538144570681,137.25475047560758,33.33333333333333,0.0,19.047619047619047,15.619047619047619,2
Spa,77,2,67,74,66,877.1228590415249,1.9806714605321512,147.84452817316742,64.28571428571429,0.0,7.142857142857142,3.7857142857142856,3
Spa,77,3,279,281,29,3024.5473204882474,0.2128488434818105,158.7765725792069,26.666666666666668,0.0,0.0,86.86666666666666,8
Spa,77,4,313,315,0,1538.456137326808,1.2461722170891785,0.0,0.0,0.0,0.0,100.0,8
Spa,77,5,125,143,33,1623.6249409005504,0.1796566716004825,0.0,42.10526315789473,0.0,10.526315789473683,25.789473684210527,4
Spa,77,6,170,201,12,1145.867131337298,1.4006512598365273,0.0,9.090909090909092,0.0,0.0,68.0909090909091,4
Spa,77,7,99,136,68,1846.3231434688387,0.26607938775643003,0.0,55.00000000000001,0.0,10.0,14.6,3
Spa,77,8,145,167,28,1074.4394726227802,0.7939443395963067,0.0,41.66666666666667,0.0,8.333333333333332,29.416666666666668,4
Spa,77,9,234,282,36,4002.759202910005,0.1720537718455979,0.0,22.727272727272727,0.0,0.0,74.27272727272727,7
Spa,77,10,152,195,102,3287.422453510684,0.2990957638596252,0.0,39.130434782608695,0.0,0.0,40.869565217391305,4
Spa,77,11,143,161,57,1149.2823028855564,2.78132160935129,132.23085872820957,50.0,0.0,0.0,31.5,4
Spa,77,12,215,263,0,2216.3458547186456,0.15112110029974224,0.0,0.0,0.0,0.0,92.0,5
Spa,77,13,312,312,0,1270.1273086794026,0.10783242136896776,0.0,0.0,0.0,0.0,100.0,8
Spa,77,14,308,308,9,1447.631230332794,0.11854401575218343,0.0,14.285714285714285,0.0,0.0,95.42857142857143,8
Spa,77,15,65,76,46,1157.881118347752,0.33737047111177637,178.66768040158786,43.47826086956522,0.0,21.73913043478261,8.782608695652174,2
Spa,81,1,70,78,64,786.7143611996567,0.34901083135746114,0.0,53.84615384615385,0.0,15.384615384615385,7.076923076923077,2
Spa,81,2,295,297,9,2960.7964191715782,0.17553473407351072,0.0,0.0,0.0,0.0,99.0,8
Spa,81,3,140,172,79,1850.008002885952,0.21074492602733708,0.0,31.25,0.0,6.25,29.625,3
Spa,81,4,190,224,0,1307.5436072092089,0.20976900402795395,0.0,0.0,0.0,0.0,86.6,4
Spa,81,5,121,161,92,1749.9042999866651,2.6757852207335806,195.86950283695478,42.10526315789473,0.0,0.0,29.42105263157895,3
Spa,81,6,177,202,33,1489.9850287476474,0.1877530409688945,0.0,18.181818181818183,0.0,9.090909090909092,47.81818181818182,4
Spa,81,7,278,292,19,4181.445086624022,0.19358291253130244,0.0,0.0,0.0,0.0,91.04761904761905,7
Spa,81,8,177,221,86,3156.6485679614125,0.24040340398791238,0.0,25.0,0.0,0.0,53.791666666666664,4
Spa,81,9,159,178,71,1161.414047201688,0.2732018036281427,0.0,40.0,0.0,10.0,45.5,4
Spa,81,10,227,267,0,1960.2585445072546,0.19910664213062634,0.0,0.0,0.0,0.0,99.0,5
Spa,81,11,306,307,0,835.9608516278895,0.8727330420702797,0.0,0.0,0.0,0.0,99.0,8
Spa,81,12,304,304,4,1367.0651275110067,1.8294727632946266,0.0,0.0,0.0,0.0,99.0,8
Spa,81,13,70,98,45,1217.1076949034177,0.3933225227721416,0.0,30.0,0.0,20.0,13.55,2
Suzuka,1,1,173,193,162,2808.06995500594,0.2604613239700081,0.0,50.0,0.0,5.555555555555555,39.44444444444444,5
Suzuka,1,2,190,243,51,7514.021204814042,0.41448673160110294,0.0,5.263157894736842,0.0,5.263157894736842,77.76315789473684,5
Suzuka,1,3,255,279,0,2100.255251040926,0.10465732155131646,0.0,0.0,0.0,0.0,100.0,6
Suzuka,1,4,267,268,22,941.6376990844074,2.9690146923575864,0.0,33.33333333333333,0.0,0.0,80.33333333333333,7
Suzuka,1,5,146,163,39,846.5633967446556,2.959550973482315,166.85606145506972,37.5,0.0,12.5,30.5,4
Suzuka,1,7,75,92,76,856.9897663017182,0.33161131047360215,0.0,38.46153846153847,0.0,23.076923076923077,12.076923076923077,3
Suzuka,1,8,236,260,0,1134.9137762783903,0.15272840723103287,0.0,0.0,0.0,0.0,100.0,6
Suzuka,1,10,162,185,131,3038.472526825739,0.23733590284927275,0.0,38.095238095238095,0.0,9.523809523809524,35.80952380952381,5
Suzuka,1,11,307,307,4,652.7159942480939,0.17083509782367298,0.0,0.0,0.0,0.0,100.0,8
Suzuka,1,12,87,102,65,1158.1458953509427,0.2685933866117209,172.18735674257914,37.5,0.0,12.5,13.0,3
Suzuka,1,13,132,226,0,1454.038043293047,0.1735726279882299,0.0,0.0,0.0,0.0,95.0,3
Suzuka,2,1,160,182,172,3005.666185572678,0.23732826007414576,0.0,55.00000000000001,0.0,10.0,28.1,5
Suzuka,2,2,214,216,29,2010.6029034659896,0.24763233491451198,0.0,15.384615384615385,0.0,0.0,51.23076923076923,5
Suzuka,2,3,197,200,24,1112.2522936383248,0.22271624583065774,0.0,0.0,0.0,0.0,42.5,5
Suzuka,2,4,176,187,39,1518.7538607641982,0.17129561040237795,0.0,28.57142857142857,0.0,14.285714285714285,35.5,5
Suzuka,2,5,217,227,0,1428.178468388949,0.2659939099418758,0.0,0.0,0.0,0.0,79.77777777777777,5
Suzuka,2,6,259,278,0,1314.1845547710072,2.562095312748221,0.0,0.0,0.0,0.0,100.0,7
Suzuka,2,7,138,143,135,2167.537937164405,1.5517743673219146,180.38956021713602,42.857142857142854,0.0,7.142857142857142,32.642857142857146,4
Suzuka,2,9,71,98,89,961.7840635901739,0.34417938870772447,147.93196663045092,42.857142857142854,0.0,7.142857142857142,14.571428571428571,2
Suzuka,2,10,233,258,0,1145.9902672648677,0.13120324779623505,0.0,0.0,0.0,0.0,100.0,6
Suzuka,2,12,157,174,128,3124.43806510829,0.2939943633683222,0.0,31.818181818181817,0.0,22.727272727272727,22.40909090909091,5
Suzuka,2,13,311,311,6,1086.4326024420807,0.2049607798941585,0.0,0.0,0.0,0.0,100.0,8
Suzuka,2,14,87,92,59,1146.3319658307591,0.39906094857613383,0.0,37.5,0.0,25.0,8.375,3
Suzuka,2,15,129,203,0,1173.8258509960942,0.5273909215334932,0.0,11.11111111111111,0.0,0.0,72.0,3
Suzuka,2,16,0,0,9,12.230867388760089,0.39269908169872414,192.68052128259296,0.0,0.0,100.0,0.0,5
Suzuka,44,1,165,191,158,2905.521929706697,0.3071319708551954,0.0,33.33333333333333,0.0,0.0,44.94444444444444,4
Suzuka,44,2,216,222,29,3800.0896461301218,0.2751019619168389,0.0,4.3478260869565215,0.0,0.0,75.78260869565217,6
Suzuka,44,3,190,204,34,1662.598775167704,0.21456789070890703,0.0,9.090909090909092,0.0,0.0,62.36363636363637,5
Suzuka,44,4,223,261,0,2544.0188748082437,1.5324771101066286,0.0,0.0,0.0,0.0,97.53333333333333,5
Suzuka,44,7,258,258,22,891.222950538915,0.27050748522379187,0.0,0.0,0.0,0.0,82.2,7
Suzuka,44,8,142,146,80,802.337845225964,0.2752675407410945,0.0,37.5,0.0,0.0,23.375,4
Suzuka,44,10,72,103,81,1071.6710751393293,0.32999668085053213,143.95957320143134,46.666666666666664,0.0,13.333333333333334,14.866666666666667,3
Suzuka,44,11,233,255,0,926.444757428515,0.1263628511525412,0.0,0.0,0.0,0.0,100.0,6
Suzuka,44,13,157,191,132,3205.5621409103187,0.2880073777480565,0.0,33.33333333333333,0.0,4.761904761904762,45.76190476190476,4
Suzuka,44,14,305,305,4,974.7695317987746,0.2935889874087498,0.0,0.0,0.0,0.0,100.0,8
Suzuka,44,15,87,223,49,2654.9303946057044,0.24318758964084686,143.77152919158107,22.22222222222222,0.0,3.7037037037037033,42.2962962962963,2
Suzuka,55,1,166,201,165,2976.622931857485,0.25652795384578275,0.0,60.0,0.0,5.0,48.45,5
Suzuka,55,2,185,197,58,5700.180801436807,1.2908465042711055,0.0,25.71428571428571,0.0,0.0,72.02857142857142,6
Suzuka,55,3,220,238,0,1361.2071830157656,0.2362967377614713,0.0,0.0,0.0,0.0,90.55555555555556,6
Suzuka,55,7,258,258,28,1017.709448487105,0.2816790402496401,0.0,50.0,0.0,0.0,74.66666666666667,7
Suzuka,55,8,147,148,55,808.5543017204509,0.26530112875147527,0.0,33.33333333333333,0.0,11.11111111111111,25.11111111111111,4
Suzuka,55,10,73,96,93,1026.1230905766424,0.3886357476469757,121.84300071712278,46.666666666666664,0.0,13.333333333333334,18.333333333333332,3
Suzuka,55,11,237,255,0,878.8176409429434,0.13409652944007866,0.0,0.0,0.0,0.0,99.14285714285714,6
Suzuka,55,13,164,180,125,3254.1440973550853,1.0175020014726037,0.0,47.82608695652174,0.0,0.0,42.78260869565217,5
Suzuka,55,14,306,306,3,851.0703453958777,0.20830610304490546,0.0,0.0,0.0,0.0,99.0,8
Suzuka,55,15,89,104,64,1236.1059573058665,0.2775207331375743,0.0,26.31578947368421,0.0,10.526315789473683,22.842105263157894,3
Suzuka,55,16,126,246,0,2043.7601899732763,0.20008801084014424,0.0,0.0,0.0,0.0,96.41666666666667,3
Suzuka,63,1,163,194,162,2987.46583682647,2.295046327543044,0.0,31.57894736842105,0.0,0.0,51.578947368421055,4
Suzuka,63,2,191,201,50,5777.079787205279,0.248732044903478,0.0,11.11111111111111,0.0,0.0,73.61111111111111,5
Suzuka,63,3,215,238,0,1614.5936554751806,0.28186541070272164,0.0,0.0,0.0,0.0,91.8,5
Suzuka,63,4,249,274,0,1992.9350574433556,2.519560638300621,0.0,0.0,0.0,0.0,100.0,7
Suzuka,63,5,261,261,19,806.3312536248523,0.2642264743429634,0.0,20.0,0.0,0.0,85.4,6
Suzuka,63,6,146,197,56,1641.0096681014402,0.9085032581963776,0.0,23.076923076923077,0.0,15.384615384615385,52.30769230769231,4
Suzuka,63,8,72,108,90,995.3320514897714,0.4860022695820365,182.18107683059498,58.333333333333336,0.0,0.0,19.083333333333332,2
Suzuka,63,9,230,251,0,936.2642651414753,2.853402635149857,0.0,0.0,0.0,0.0,100.0,6
Suzuka,63,11,162,189,114,3058.5536202314834,0.2535173872775427,0.0,28.57142857142857,0.0,0.0,52.04761904761905,4
Suzuka,63,12,303,303,4,1691.960752641091,0.26595113043867624,0.0,0.0,0.0,0.0,100.0,8
